phone_access_id,phone_id,access_time,action
533,99000316233522,"2013-09-28 02:26:24",scan1
534,99000316233522,"2013-09-28 02:39:08",scan1
535,A1000032851D641,"2013-09-28 03:06:18",open
536,860452020399988,"2013-09-28 04:08:04",open
537,860452020399988,"2013-09-28 04:08:51",hlgwMeiShi
538,355637058907247,"2013-09-28 04:27:20",open
539,A1000032851D641,"2013-09-28 04:27:23",open
540,A1000032851D641,"2013-09-28 04:29:40",open
541,A1000032851D641,"2013-09-28 04:30:00",scan1
542,860452020399988,"2013-09-28 05:01:33",open
543,860505021050957,"2013-09-28 06:04:24",open
544,860505021050957,"2013-09-28 06:04:30",scan1
545,860505021050957,"2013-09-28 06:11:31",scan1
546,860505021050957,"2013-09-28 06:12:44",scan1
547,860505021050957,"2013-09-28 06:24:55",scan1
548,860505021050957,"2013-09-28 06:25:19",scan1
549,860505021050957,"2013-09-28 06:52:29",scan1
550,860505021050957,"2013-09-28 06:53:05",scan1
551,860505021050957,"2013-09-28 06:58:27",scan1
552,353596050201557,"2013-09-28 06:59:22",open
553,860505021050957,"2013-09-28 06:59:41",scan1
554,A1000032851D641,"2013-09-28 07:07:20",open
555,A1000032851D641,"2013-09-28 07:10:56",open
556,860505021050957,"2013-09-28 07:11:11",scan1
557,A1000032851D641,"2013-09-28 07:11:49",open
558,A1000032851D641,"2013-09-28 07:12:43",open
559,A1000032851D641,"2013-09-28 07:14:08",open
560,A1000032851D641,"2013-09-28 07:15:41",scan1
561,A1000032851D641,"2013-09-28 07:15:50",scan1
562,A1000032851D641,"2013-09-28 07:16:37",open
563,A1000032851D641,"2013-09-28 07:17:01",scan1
564,A1000032851D641,"2013-09-28 07:26:25",open
565,A1000032851D641,"2013-09-28 07:31:09",open
566,860505021050957,"2013-09-28 07:33:25",scan1
567,860505021050957,"2013-09-28 07:33:42",scan1
568,860505021050957,"2013-09-28 07:33:56",scan1
569,355637058907247,"2013-09-28 07:34:50",open
570,355637058907247,"2013-09-28 07:35:04",scan1
571,860505021050957,"2013-09-28 07:53:51",scan1
572,860505021050957,"2013-09-28 07:56:31",scan1
573,A00000442587D6,"2013-09-28 08:01:06",open
574,860505021050957,"2013-09-28 08:06:42",scan1
575,A00000442587D6,"2013-09-28 08:16:03",open
576,A00000452E7513,"2013-09-28 08:46:38",open
577,A00000452E7513,"2013-09-28 08:47:50",scan1
578,A00000452E7513,"2013-09-28 08:48:29",scan2
579,A00000452E7513,"2013-09-28 08:49:04",open
580,A00000452E7513,"2013-09-28 08:49:10",scan2
581,A00000452E7513,"2013-09-28 08:53:06",open
582,A00000452E7513,"2013-09-28 08:53:19",scan1
583,A00000452E7513,"2013-09-28 08:53:40",scan1
584,352343053268981,"2013-09-28 10:02:29",open
585,353596050201557,"2013-09-28 10:23:46",open
586,860505021050957,"2013-09-28 10:55:42",open
587,860505021050957,"2013-09-28 10:57:53",open
588,860505021050957,"2013-09-28 10:59:05",hlgwMeiShi
589,860505021050957,"2013-09-28 10:59:21",hlgwDianYing
590,860505021050957,"2013-09-28 11:34:21",hlgwMeiShi
591,352343053268981,"2013-09-28 12:30:56",open
592,A000002C9EF9C1,"2013-09-28 15:15:04",open
593,A000002C9EF9C1,"2013-09-28 15:16:39",hlgwDianYing
594,A1000032851D641,"2013-09-29 01:52:04",open
595,99000316233522,"2013-09-29 01:52:26",open
596,99000316233522,"2013-09-29 01:52:48",scan1
597,A1000032851D641,"2013-09-29 01:53:10",scan1
598,99000316233522,"2013-09-29 01:54:53",open
599,99000316233522,"2013-09-29 01:55:00",scan1
600,99000316233522,"2013-09-29 01:55:10",scan1
601,99000316233522,"2013-09-29 01:55:21",scan1
602,99000316233522,"2013-09-29 01:55:40",scan1
603,99000316233522,"2013-09-29 01:56:10",open
604,355637058907247,"2013-09-29 01:57:00",open
605,355637058907247,"2013-09-29 01:57:10",scan1
606,355637058907247,"2013-09-29 01:57:21",scan1
607,355637058907247,"2013-09-29 01:57:35",scan1
608,355637058907247,"2013-09-29 01:57:41",AD2
609,355637058907247,"2013-09-29 01:57:51",scan1
610,860505021050957,"2013-09-29 01:59:13",open
611,860505021050957,"2013-09-29 02:00:06",scan1
612,860505021050957,"2013-09-29 02:00:39",scan1
613,860505021050957,"2013-09-29 02:02:03",scan1
614,A1000032851D641,"2013-09-29 02:05:53",open
615,A1000032851D641,"2013-09-29 02:06:25",scan2
616,99000316233522,"2013-09-29 02:10:34",open
617,99000316233522,"2013-09-29 02:10:42",scan2
618,99000316233522,"2013-09-29 02:37:33",open
619,99000316233522,"2013-09-29 02:37:38",hlgwMeiShi
620,99000316233522,"2013-09-29 02:37:42",hlgwDianYing
621,99000316233522,"2013-09-29 02:37:47",hlgwShengHuo
622,99000316233522,"2013-09-29 02:38:04",AD3
623,860505021050957,"2013-09-29 03:56:00",open
624,A1000032851D641,"2013-09-29 03:57:12",open
625,A1000032851D641,"2013-09-29 03:57:16",AD1
626,A1000032851D641,"2013-09-29 03:57:19",AD2
627,99000316233522,"2013-09-29 03:58:40",open
628,99000316233522,"2013-09-29 03:58:43",AD1
629,99000316233522,"2013-09-29 03:58:48",AD2
630,355637058907247,"2013-09-29 04:00:37",open
631,355637058907247,"2013-09-29 04:01:06",open
632,355637058907247,"2013-09-29 04:01:09",AD1
633,355637058907247,"2013-09-29 04:01:12",AD2
634,355637058907247,"2013-09-29 04:01:22",scan1
635,353769059029283,"2013-09-29 06:21:54",open
636,357710046159037,"2013-09-29 06:25:01",open
637,357710046159037,"2013-09-29 06:25:16",open
638,357710046159037,"2013-09-29 06:25:32",open
639,357710046159037,"2013-09-29 06:27:42",open
640,357710046159037,"2013-09-29 06:28:07",open
641,357710046159037,"2013-09-29 06:28:53",AD3
642,357710046159037,"2013-09-29 06:29:06",AD1
643,357710046159037,"2013-09-29 06:29:15",open
644,357710046159037,"2013-09-29 06:50:36",open
645,357710046159037,"2013-09-29 06:51:02",open
646,357710046159037,"2013-09-29 07:14:28",open
647,357710046159037,"2013-09-29 07:15:32",open
648,990003121659409,"2013-09-29 07:51:02",open
649,990003121659409,"2013-09-29 07:51:08",scan1
650,990003121659409,"2013-09-29 07:51:26",scan2
651,990003121659409,"2013-09-29 08:27:52",open
652,990003121659409,"2013-09-29 08:28:17",scan2
653,990003121659409,"2013-09-29 08:35:00",scan2
654,990003121659409,"2013-09-29 08:35:41",hlgwMeiShi
655,990003121659409,"2013-09-29 08:35:59",hlgwShengHuo
656,990003121659409,"2013-09-29 08:55:32",scan1
657,990003121659409,"2013-09-29 09:19:14",open
658,357710046159037,"2013-09-29 09:22:14",open
659,357710046159037,"2013-09-29 09:26:34",open
660,357710046159037,"2013-09-29 09:29:37",open
661,357710046159037,"2013-09-29 09:29:38",scan1
662,357710046159037,"2013-09-29 09:38:54",open
663,357710046159037,"2013-09-29 09:39:11",scan1
664,357710046159037,"2013-09-29 09:39:57",scan1
665,357710046159037,"2013-09-29 09:40:27",scan1
666,357710046159037,"2013-09-29 09:41:07",scan2
667,355666050806198,"2013-09-29 10:44:09",open
668,355666050806198,"2013-09-29 10:44:24",scan1
669,352343053268981,"2013-09-29 11:16:07",open
670,355666050806198,"2013-09-29 12:39:55",open
671,355666050806198,"2013-09-29 12:40:09",scan2
672,355779044252062,"2013-09-30 02:56:36",open
673,355779044252062,"2013-09-30 02:57:44",scan1
674,355546051088931,"2013-09-30 03:57:37",open
675,355546051088931,"2013-09-30 03:57:52",scan1
676,355546051088931,"2013-09-30 03:58:15",open
677,355546051088931,"2013-09-30 03:58:26",scan1
678,355546051088931,"2013-09-30 03:58:41",open
679,355546051088931,"2013-09-30 03:58:49",scan1
680,355546051088931,"2013-09-30 04:02:20",open
681,355546051088931,"2013-09-30 04:02:25",scan1
682,354244055908939,"2013-09-30 04:40:20",open
683,353918056112093,"2013-09-30 04:41:39",open
684,353918056112093,"2013-09-30 04:42:23",hlgwMeiShi
685,354244055908939,"2013-09-30 04:42:59",open
686,357710046159037,"2013-09-30 07:50:31",open
687,353769050798555,"2013-09-30 08:07:59",open
688,353769050798555,"2013-09-30 08:08:05",scan1
689,353769050798555,"2013-09-30 08:08:25",scan2
690,A000003836EF58,"2013-09-30 12:13:34",open
691,A000003836EF58,"2013-09-30 12:13:47",scan1
692,A000003836EF58,"2013-09-30 12:14:39",scan2
693,A000003836EF58,"2013-09-30 13:30:54",open
694,A000003836EF58,"2013-09-30 13:30:59",scan2
695,353918056112093,"2013-09-30 13:38:17",open
696,353918056112093,"2013-09-30 13:38:58",open
697,355994058204962,"2013-09-30 15:09:02",open
698,355994058204962,"2013-09-30 15:11:43",scan1
699,355994058204962,"2013-09-30 15:11:51",scan1
700,355994058204962,"2013-09-30 15:11:59",scan1
701,355994058204962,"2013-09-30 15:12:11",scan1
702,355994058204962,"2013-09-30 15:12:16",scan1
703,355994058204962,"2013-09-30 15:12:23",scan1
704,355994058204962,"2013-09-30 15:12:28",scan1
705,355994058204962,"2013-09-30 15:12:34",scan1
706,355994058204962,"2013-09-30 15:12:38",scan1
707,355994058204962,"2013-09-30 15:12:43",scan1
708,355994058204962,"2013-09-30 15:12:48",scan1
709,355994058204962,"2013-09-30 15:12:56",scan1
710,355994058204962,"2013-09-30 15:13:20",scan1
711,355994058204962,"2013-09-30 15:13:38",scan1
712,355994058204962,"2013-09-30 15:13:51",scan1
713,355994058204962,"2013-09-30 15:15:50",AD1
714,355994058204962,"2013-09-30 15:15:55",AD2
715,355994058204962,"2013-09-30 15:15:58",AD3
716,355994058204962,"2013-09-30 15:16:09",AD2
717,355994058204962,"2013-09-30 15:16:12",AD1
718,355994058204962,"2013-09-30 15:16:20",AD2
719,355994058204962,"2013-09-30 15:16:55",scan1
720,355994058204962,"2013-09-30 15:17:03",scan1
721,354244055908939,"2013-10-01 01:53:09",open
722,353918056112093,"2013-10-01 04:24:55",open
723,860308024025757,"2013-10-01 10:05:28",open
724,860308024025757,"2013-10-01 10:05:41",scan1
725,355994058204962,"2013-10-01 10:41:37",open
726,355994058204962,"2013-10-01 10:41:42",scan1
727,355994058204962,"2013-10-01 10:42:03",scan1
728,355994058204962,"2013-10-01 10:42:46",scan2
729,355994058204962,"2013-10-01 10:43:01",scan2
730,355994058204962,"2013-10-01 10:43:32",scan2
731,355994058204962,"2013-10-01 10:43:45",open
732,355994058204962,"2013-10-01 10:43:52",scan1
733,355994058204962,"2013-10-01 10:43:59",scan2
734,355994058204962,"2013-10-01 10:44:10",scan2
735,355994058204962,"2013-10-01 10:44:38",scan2
736,355994058204962,"2013-10-01 10:44:50",open
737,355994058204962,"2013-10-01 10:44:57",scan1
738,355994058204962,"2013-10-01 10:45:10",scan2
739,355994058204962,"2013-10-01 10:45:48",scan2
740,355994058204962,"2013-10-01 10:46:48",scan1
741,355994058204962,"2013-10-01 10:47:14",scan1
742,355994058204962,"2013-10-01 10:47:28",open
743,355994058204962,"2013-10-01 10:47:36",scan1
744,355994058204962,"2013-10-01 10:48:44",open
745,355994058204962,"2013-10-01 10:48:51",scan1
746,355994058204962,"2013-10-01 10:49:35",open
747,355994058204962,"2013-10-01 10:49:42",scan1
748,355994058204962,"2013-10-01 10:50:28",open
749,355994058204962,"2013-10-01 10:50:36",scan1
750,355994058204962,"2013-10-01 10:51:18",scan2
751,355994058204962,"2013-10-01 10:51:32",scan2
752,860308024025757,"2013-10-01 12:14:58",open
753,860308024025757,"2013-10-01 12:15:18",hlgwMeiShi
754,860308024025757,"2013-10-01 12:15:24",hlgwShengHuo
755,860308024025757,"2013-10-01 13:20:32",open
756,860308024025757,"2013-10-01 13:20:41",scan2
757,000000000000000,"2013-10-02 03:26:51",open
758,000000000000000,"2013-10-02 03:27:03",hlgwMeiShi
759,000000000000000,"2013-10-02 03:27:37",hlgwMeiShi
760,000000000000000,"2013-10-02 03:28:03",hlgwDianYing
761,000000000000000,"2013-10-02 03:28:28",hlgwMeiShi
762,000000000000000,"2013-10-02 03:29:07",hlgwMeiShi
763,000000000000000,"2013-10-02 03:31:34",hlgwMeiShi
764,000000000000000,"2013-10-02 03:32:08",hlgwMeiShi
765,000000000000000,"2013-10-02 03:33:27",open
766,000000000000000,"2013-10-02 03:33:33",hlgwMeiShi
767,000000000000000,"2013-10-02 03:34:09",hlgwMeiShi
768,000000000000000,"2013-10-02 03:34:23",hlgwMeiShi
769,000000000000000,"2013-10-02 03:35:07",hlgwMeiShi
770,000000000000000,"2013-10-02 03:41:50",open
771,000000000000000,"2013-10-02 03:41:50",hlgwMeiShi
772,000000000000000,"2013-10-02 03:45:21",open
773,000000000000000,"2013-10-02 03:45:21",hlgwMeiShi
774,000000000000000,"2013-10-02 04:08:45",open
775,000000000000000,"2013-10-02 04:08:50",hlgwMeiShi
776,355994058204962,"2013-10-02 08:30:25",open
777,355994058204962,"2013-10-02 08:30:45",hlgwMeiShi
778,355994058204962,"2013-10-02 08:31:17",hlgwMeiShi
779,355994058204962,"2013-10-02 08:31:46",hlgwMeiShi
780,355994058204962,"2013-10-02 08:32:27",hlgwMeiShi
781,355994058204962,"2013-10-02 08:48:10",hlgwShengHuo
782,355994058204962,"2013-10-02 08:48:37",hlgwDianYing
783,A000004456C179,"2013-10-02 09:58:52",open
784,A000004456C179,"2013-10-02 09:59:05",scan1
785,867064013465313,"2013-10-02 10:43:49",open
786,867064013465313,"2013-10-02 10:44:28",open
787,867064013465313,"2013-10-02 10:44:40",scan1
788,111111111111119,"2013-10-02 10:45:42",open
789,111111111111119,"2013-10-02 10:47:12",hlgwDianYing
790,867064013465313,"2013-10-02 10:47:58",hlgwMeiShi
791,111111111111119,"2013-10-02 10:48:24",hlgwDianYing
792,111111111111119,"2013-10-02 10:53:02",hlgwDianYing
793,111111111111119,"2013-10-02 10:53:24",hlgwDianYing
794,111111111111119,"2013-10-02 10:54:22",hlgwShengHuo
795,867064013465313,"2013-10-02 11:11:32",open
796,869630014594976,"2013-10-02 12:07:14",open
797,867064013465313,"2013-10-02 13:39:26",open
798,867064013465313,"2013-10-02 13:39:31",scan2
799,869630014594976,"2013-10-02 14:18:21",open
800,869630014594976,"2013-10-02 14:18:35",AD1
801,354244055908939,"2013-10-02 22:54:21",open
802,354244055908939,"2013-10-02 22:54:32",AD1
803,354244055908939,"2013-10-02 22:54:58",hlgwDianYing
804,869630014594976,"2013-10-03 00:38:48",open
805,869630014594976,"2013-10-03 00:39:42",hlgwDianYing
806,869630014594976,"2013-10-03 00:41:01",hlgwShengHuo
807,869630014594976,"2013-10-03 00:41:53",AD1
808,869630014594976,"2013-10-03 00:42:28",hlgwMeiShi
809,A0000044551736,"2013-10-03 01:28:12",open
810,A0000044551736,"2013-10-03 01:28:59",scan1
811,A0000044551736,"2013-10-03 01:30:18",scan2
812,A0000044551736,"2013-10-03 01:31:06",scan1
813,A00000434C7E14,"2013-10-03 02:00:28",open
814,A00000434C7E14,"2013-10-03 02:00:35",scan1
815,A0000044551736,"2013-10-03 04:34:31",scan2
816,A0000044551736,"2013-10-03 04:36:59",scan2
817,990003121659409,"2013-10-03 05:31:26",open
818,990003121659409,"2013-10-03 05:31:37",hlgwMeiShi
819,356405054918165,"2013-10-03 05:42:40",open
820,356405054918165,"2013-10-03 05:42:54",scan1
821,356405054918165,"2013-10-03 05:43:44",open
822,356405054918165,"2013-10-03 05:43:59",scan2
823,356405054918165,"2013-10-03 05:44:42",open
824,356405054918165,"2013-10-03 05:45:39",scan2
825,356405054918165,"2013-10-03 05:46:21",open
826,356405054918165,"2013-10-03 05:47:36",open
827,A00000434C7E14,"2013-10-03 06:27:34",open
828,357555050223751,"2013-10-03 06:31:31",open
829,357555050223751,"2013-10-03 06:31:52",scan1
830,355637051587491,"2013-10-03 06:46:26",open
831,355637058907247,"2013-10-03 07:44:05",open
832,860505021050957,"2013-10-03 07:54:00",open
833,357555050223751,"2013-10-03 07:58:54",open
834,357555050223751,"2013-10-03 07:59:22",scan2
835,356405054918165,"2013-10-03 08:54:01",open
836,356405054918165,"2013-10-03 08:54:40",scan2
837,356405054918165,"2013-10-03 08:55:02",open
838,356405054918165,"2013-10-03 08:55:18",scan2
839,355637051587491,"2013-10-03 08:58:19",open
840,355637051587491,"2013-10-03 08:58:44",hlgwMeiShi
841,356829051770883,"2013-10-03 10:42:07",open
842,356829051770883,"2013-10-03 10:42:22",hlgwMeiShi
843,356829051770883,"2013-10-03 10:42:54",hlgwMeiShi
844,356829051770883,"2013-10-03 10:43:03",hlgwDianYing
845,356829051770883,"2013-10-03 10:43:16",hlgwDianYing
846,860505021050957,"2013-10-03 10:43:18",open
847,356829051770883,"2013-10-03 10:43:50",hlgwShengHuo
848,863994013075650,"2013-10-03 12:30:44",open
849,99000316233522,"2013-10-03 16:05:24",open
850,99000316233522,"2013-10-03 16:05:35",scan1
851,355065053160648,"2013-10-03 17:06:00",open
852,356405054918165,"2013-10-04 01:49:39",scan1
853,356405054918165,"2013-10-04 01:49:39",open
854,356405054918165,"2013-10-04 01:51:23",open
855,356405054918165,"2013-10-04 01:51:28",scan2
856,356405054918165,"2013-10-04 01:51:38",open
857,356405054918165,"2013-10-04 01:51:41",scan2
858,356405054918165,"2013-10-04 01:52:01",open
859,356405054918165,"2013-10-04 01:52:04",open
860,A100003104D279,"2013-10-04 05:25:32",open
861,A100003104D279,"2013-10-04 05:25:34",scan1
862,A100003104D279,"2013-10-04 07:56:53",scan2
863,A100003104D279,"2013-10-04 07:57:37",scan2
864,353769056060315,"2013-10-04 09:21:45",open
865,A0000040E48BC6,"2013-10-04 10:56:57",open
866,356000054394986,"2013-10-04 11:15:25",open
867,353769056060315,"2013-10-04 15:43:00",open
868,353769056060315,"2013-10-04 15:43:37",hlgwDianYing
869,353769056060315,"2013-10-04 15:44:31",AD1
870,A0000040A20AA6,"2013-10-05 01:23:15",open
871,860505021050957,"2013-10-05 04:36:33",open
872,99000341047016,"2013-10-05 04:44:15",open
873,99000341047016,"2013-10-05 04:44:44",scan1
874,355637053412847,"2013-10-05 05:23:07",open
875,355637053412847,"2013-10-05 05:23:17",scan1
876,355637053412847,"2013-10-05 05:24:08",hlgwShengHuo
877,355637053412847,"2013-10-05 05:27:25",hlgwMeiShi
878,355637053412847,"2013-10-05 05:39:08",open
879,99000341047016,"2013-10-05 06:45:33",open
880,354017055152611,"2013-10-05 06:49:08",open
881,354017055152611,"2013-10-05 07:10:10",open
882,860505021050957,"2013-10-05 07:30:29",open
883,355637053412847,"2013-10-05 07:40:18",scan2
884,355637053412847,"2013-10-05 07:42:46",open
885,355637053412847,"2013-10-05 07:42:51",scan2
886,A00000445600F5,"2013-10-05 08:59:40",open
887,A00000445600F5,"2013-10-05 09:00:12",hlgwMeiShi
888,A00000445600F5,"2013-10-05 09:00:17",hlgwMeiShi
889,99000310610718,"2013-10-05 09:04:24",open
890,99000310610718,"2013-10-05 09:05:02",scan1
891,99000310610718,"2013-10-05 09:05:16",scan2
892,99000310610718,"2013-10-05 09:29:53",open
893,355637053412847,"2013-10-05 09:50:09",open
894,A100000D921EAA,"2013-10-05 12:03:55",open
895,A00000445600F5,"2013-10-05 13:05:08",scan1
896,99000316233522,"2013-10-05 13:15:19",open
897,353817058929050,"2013-10-05 13:36:18",open
898,353769050798555,"2013-10-06 04:02:15",open
899,353769050798555,"2013-10-06 04:02:36",AD2
900,A00000433941D2,"2013-10-06 04:52:45",open
901,A00000433941D2,"2013-10-06 04:53:25",scan1
902,A00000433941D2,"2013-10-06 05:09:49",hlgwMeiShi
903,A00000433941D2,"2013-10-06 05:10:57",hlgwMeiShi
904,A000004902A191,"2013-10-06 05:15:19",open
905,A000004902A191,"2013-10-06 05:15:22",scan1
906,357177052753634,"2013-10-06 05:28:46",open
907,357177052753634,"2013-10-06 05:29:00",scan1
908,357177052753634,"2013-10-06 05:29:17",scan2
909,A00000433941D2,"2013-10-06 05:33:48",AD1
910,A00000433941D2,"2013-10-06 05:33:48",AD1
911,357177052753634,"2013-10-06 05:44:48",open
912,357177052753634,"2013-10-06 05:44:59",hlgwMeiShi
913,357555050223751,"2013-10-06 08:15:20",open
914,357555050223751,"2013-10-06 08:15:27",scan1
915,357555050223751,"2013-10-06 08:17:11",open
916,357555050223751,"2013-10-06 08:17:15",scan2
917,357357056856688,"2013-10-06 08:56:21",open
918,A0000044AA813B,"2013-10-06 09:52:06",open
919,A0000044AA813B,"2013-10-06 09:52:18",scan1
920,A0000044AA813B,"2013-10-06 09:52:36",open
921,A0000044AA813B,"2013-10-06 09:52:50",scan1
922,A0000044AA813B,"2013-10-06 09:53:03",open
923,A0000044AA813B,"2013-10-06 09:53:21",scan2
924,358882045192407,"2013-10-06 10:48:57",open
925,358882045192407,"2013-10-06 10:49:07",scan1
926,358882045192407,"2013-10-06 10:49:36",open
927,358882045192407,"2013-10-06 10:49:51",scan1
928,358882045192407,"2013-10-06 10:50:22",open
929,358882045192407,"2013-10-06 10:50:44",scan2
930,355546052443861,"2013-10-06 11:13:07",open
931,355546057109087,"2013-10-06 12:11:20",open
932,355546057109087,"2013-10-06 12:12:15",hlgwMeiShi
933,355546057109087,"2013-10-06 12:12:27",hlgwDianYing
934,A0000044AA813B,"2013-10-06 12:18:36",open
935,A0000044AA813B,"2013-10-06 12:18:48",scan2
936,A000004902A191,"2013-10-06 12:24:56",open
937,A000004902A191,"2013-10-06 12:25:20",scan2
938,358882045192407,"2013-10-06 12:40:45",open
939,358882045192407,"2013-10-06 12:41:43",scan2
940,358882045192407,"2013-10-06 12:42:22",open
941,358882045192407,"2013-10-06 12:42:27",scan2
942,355994058204962,"2013-10-06 14:16:28",open
943,355994058204962,"2013-10-06 14:35:17",scan1
944,355994058204962,"2013-10-06 14:35:29",scan1
